name	address	city	area	averagePriceUnit	averagePrice	buildingTime	propertyFee	propertyCompany	developerName	roomAmount	buildingAmount	volumeRate	greeningRate
牡丹园（徐汇）	桂平路218弄	上海	徐汇	元/平	115323	2001年建	暂无信息	暂无信息	暂无信息	152户	153栋	0.0	0.0%
康健公寓	桂林东街218弄1-2号	上海	徐汇	元/平	54884	1995年建	暂无信息	暂无信息	暂无信息	296户	3栋	2.8	35.0%
钦州大厦	钦州路111弄6号	上海	徐汇	元/平	63186	2005年建	暂无信息	暂无信息	暂无信息	509户	2栋	2.1	34.0%
桂林西街101弄	桂林西街101弄	上海	徐汇	元/平	75813	2000年建	暂无信息	暂无信息	暂无信息	72户	6栋	2.3	43.0%
海上名门公寓	柳州路181弄	上海	徐汇	元/平	79954	2006年建	暂无信息	暂无信息	暂无信息	466户	14栋	2.5	35.0%
中虹汇之苑	钦州路428弄	上海	徐汇	元/平	84247	2005年建	暂无信息	暂无信息	暂无信息	274户	10栋	2.2	35.0%
柳州路208号	柳州路208号	上海	徐汇	元/平	53720	1997年建	暂无信息	暂无信息	暂无信息	18户	2栋	0.0	0.0%
杨家桥小区（徐汇）	虹漕南路杨家桥8-30号	上海	徐汇	无	无	1999年建	暂无信息	暂无信息	暂无信息	8户	9栋	0.0	0.0%
冠生园路253号	冠生园路253号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	4户	2栋	2.0	23.0%
冠生园路33号	冠生园路33号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
柳州路202号	柳州路202号	上海	徐汇	无	无	1997年建	暂无信息	暂无信息	暂无信息	18户	2栋	0.0	0.0%
学府路80	学府路80	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
梦蝶苑	宾阳路50弄	上海	徐汇	元/平	67078	2000年建	暂无信息	暂无信息	暂无信息	374户	11栋	3.8	30.0%
宾阳路13号	宾阳路13号	上海	徐汇	元/平	60524	1987年建	暂无信息	暂无信息	暂无信息	21户	2栋	2.5	30.0%
万象苑	虹漕南路61号,虹漕南路72号	上海	徐汇	无	无	2003年建	暂无信息	暂无信息	暂无信息	11户	7栋	2.1	30.0%
冠生园路249号	冠生园路249号	上海	徐汇	无	无	1992年建	暂无信息	暂无信息	暂无信息	31户	2栋	2.0	25.0%
华夏宾馆	漕宝路38号	上海	徐汇	无	无	2003年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
长风坊	桂林西路47弄	上海	徐汇	无	无	2000年建	暂无信息	暂无信息	暂无信息	14户	13栋	0.0	0.0%
康健路5号	康健路5号	上海	徐汇	无	无	1984年建	暂无信息	暂无信息	暂无信息	20户	2栋	0.0	0.0%
煤科公寓	中山南二路1023弄	上海	徐汇	元/平	65512	1990年建	暂无信息	暂无信息	暂无信息	442户	19栋	2.0	30.0%
龙华茶花园	丰谷路185弄	上海	徐汇	元/平	74976	1997年建	暂无信息	暂无信息	暂无信息	284户	28栋	0.0	0.0%
汇成宾阳苑	宾阳路9弄	上海	徐汇	元/平	77153	2004年建	暂无信息	暂无信息	暂无信息	98户	7栋	1.7	35.0%
华容苑	华容路85弄	上海	徐汇	元/平	72777	1995年建	暂无信息	暂无信息	暂无信息	77户	5栋	2.8	25.0%
吉象小区	宛平南路968弄2-12号	上海	徐汇	元/平	63066	2000年建	暂无信息	暂无信息	暂无信息	102户	7栋	2.0	30.0%
龙山公寓	中山南二路932弄6号	上海	徐汇	元/平	58190	1998年建	暂无信息	暂无信息	暂无信息	144户	2栋	0.3	20.0%
龙南六村	喜泰北路2号	上海	徐汇	元/平	52758	1997年建	暂无信息	暂无信息	暂无信息	896户	65栋	2.3	2.0%
华容小区	华容路111弄	上海	徐汇	元/平	63285	2000年建	暂无信息	暂无信息	暂无信息	314户	11栋	3.0	25.0%
徐汇御景苑	龙吴路288弄	上海	徐汇	元/平	69196	2004年建	暂无信息	暂无信息	暂无信息	399户	14栋	3.5	30.0%
诸家宅小区	龙漕路235弄	上海	徐汇	元/平	68136	1990年建	暂无信息	暂无信息	暂无信息	258户	13栋	0.0	0.0%
东航龙华苑	龙华西路机场新村34-61号	上海	徐汇	元/平	67247	1998年建	暂无信息	暂无信息	暂无信息	408户	29栋	1.2	35.0%
东航金叶苑	龙华西路1号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
丰谷路235弄	丰谷路235弄	上海	徐汇	无	无	1992年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
龙吴路388弄	龙吴路388弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
天钥桥路903弄	天钥桥路903弄13号	上海	徐汇	无	无	1991年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
龙华路2383弄	龙华路2383弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
三江路160弄	三江路160弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
康佳苑	石龙路885弄（原老沪闵路500弄）	上海	徐汇	无	无	1999年建	暂无信息	暂无信息	暂无信息	250户	23栋	1.8	35.0%
宾阳路15号	宾阳路15号	上海	徐汇	无	无	1987年建	暂无信息	暂无信息	暂无信息	21户	2栋	0.1	1.0%
宾阳路17号	宾阳路17号	上海	徐汇	无	无	1987年建	暂无信息	暂无信息	暂无信息	21户	2栋	2.0	35.0%
华安公寓（徐汇）	龙华路1837弄9-10号	上海	徐汇	无	无	1995年建	暂无信息	暂无信息	暂无信息	26户	2栋	0.0	28.0%
云锦东方（别墅）	龙兰路388弄	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	0户	1栋	0.0	0.0%
天钥桥路1199弄	天钥桥路1199弄	上海	徐汇	无	无	1994年建	暂无信息	暂无信息	暂无信息	3户	6栋	0.0	0.0%
石龙路332弄	石龙路332弄	上海	徐汇	无	无	1995年建	暂无信息	暂无信息	暂无信息	24户	3栋	1.6	45.0%
三江路16号	三江路16号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	15户	2栋	0.0	0.0%
凯托大厦	中山西路1878弄1-2号	上海	徐汇	元/平	51267	2005年建	暂无信息	暂无信息	暂无信息	214户	3栋	4.0	35.0%
零陵小区	零陵路677弄1-12号,斜土路2590弄1-21号,零陵路639、639甲、639乙、641、645、649、651、655、659、663、667号,零陵路671、675、691号,零陵路681-689号（单号）,斜土路2578-2588号（双号）	上海	徐汇	元/平	75473	1987年建	暂无信息	暂无信息	暂无信息	1025户	62栋	1.7	36.0%
吴中公寓	中山西路1536弄	上海	徐汇	元/平	63339	1996年建	暂无信息	暂无信息	暂无信息	296户	4栋	1.0	25.0%
兆嘉园	漕溪四村50-56号（双号）,漕溪四村70-78号（双号）	上海	徐汇	元/平	64194	2000年建	暂无信息	暂无信息	暂无信息	210户	8栋	2.1	41.0%
广厦公寓	钦州北路475号	上海	徐汇	元/平	64429	2000年建	暂无信息	暂无信息	暂无信息	289户	2栋	1.8	25.0%
长春新苑	桂林路567弄	上海	徐汇	元/平	63099	2009年建	暂无信息	暂无信息	暂无信息	1000户	60栋	2.9	35.0%
国煌田林亲家	田林东路556弄	上海	徐汇	无	无	2001年建	暂无信息	暂无信息	暂无信息	56户	3栋	3.2	49.0%
中瑞公寓	柳州路980弄	上海	徐汇	元/平	107655	2011年建	暂无信息	暂无信息	暂无信息	175户	5栋	1.6	36.0%
华元公寓	田林路79弄1-3号	上海	徐汇	无	无	2002年建	暂无信息	暂无信息	暂无信息	46户	4栋	3.0	40.0%
金衡公寓	田东路377弄	上海	徐汇	元/平	74484	2004年建	暂无信息	暂无信息	暂无信息	135户	7栋	3.35	30.0%
明安馨苑	龙华西路525弄	上海	徐汇	元/平	79382	2005年建	暂无信息	暂无信息	暂无信息	119户	11栋	1.5	38.0%
云都新苑	龙漕路221弄	上海	徐汇	元/平	77989	2003年建	暂无信息	暂无信息	暂无信息	114户	9栋	2.3	42.0%
金海大厦	龙漕路51弄1号	上海	徐汇	元/平	59401	1996年建	暂无信息	暂无信息	暂无信息	206户	2栋	2.0	30.0%
龙漕路66弄	龙漕路66弄	上海	徐汇	元/平	53196	1996年建	暂无信息	暂无信息	暂无信息	188户	9栋	0.0	0.0%
龙华西路309弄	龙华西路309弄	上海	徐汇	元/平	58852	1990年建	暂无信息	暂无信息	暂无信息	92户	8栋	1.8	35.0%
明佳苑	龙华西路535弄	上海	徐汇	元/平	65582	1998年建	暂无信息	暂无信息	暂无信息	334户	12栋	2.1	34.0%
中山南二路930号	中山南二路930号	上海	徐汇	无	无	1993年建	暂无信息	暂无信息	暂无信息	12户	2栋	0.0	0.0%
泰莱大厦	中山南二路508号	上海	徐汇	元/平	80461	2006年建	暂无信息	暂无信息	暂无信息	155户	2栋	2.1	25.0%
中科小区（徐汇）	宛平南路144弄1-8号	上海	徐汇	元/平	93333	1965年建	暂无信息	暂无信息	暂无信息	120户	9栋	1.6	30.0%
南馨公寓	天钥桥路180弄8号	上海	徐汇	元/平	64850	2002年建	暂无信息	暂无信息	暂无信息	135户	2栋	4.1	36.0%
广元路139弄	广元路139弄	上海	徐汇	元/平	98554	1994年建	暂无信息	暂无信息	暂无信息	67户	12栋	2.0	8.0%
零陵路630号	零陵路630号	上海	徐汇	无	无	1958年建	暂无信息	暂无信息	暂无信息	1户	3栋	0.0	0.0%
创世纪花园	零陵路789弄	上海	徐汇	元/平	75283	2000年建	暂无信息	暂无信息	暂无信息	703户	18栋	3.5	40.0%
广汇花苑	东安路271弄1-2号	上海	徐汇	元/平	63051	1998年建	暂无信息	暂无信息	暂无信息	317户	3栋	1.98	30.0%
爱建大厦	宛平南路590弄1-2号	上海	徐汇	元/平	65502	1984年建	暂无信息	暂无信息	暂无信息	168户	3栋	1.6	40.0%
南溪公寓	天钥桥路380弄36-38号	上海	徐汇	元/平	74323	1998年建	暂无信息	暂无信息	暂无信息	290户	4栋	1.2	30.0%
凯旋花苑	中漕路111号	上海	徐汇	元/平	90417	2003年建	暂无信息	暂无信息	暂无信息	499户	4栋	4.5	41.0%
鑫国家园	零陵路777弄,漕溪北路689号	上海	徐汇	元/平	87269	2001年建	暂无信息	暂无信息	暂无信息	262户	9栋	2.5	35.0%
凯歌公寓	天钥桥路69弄4号	上海	徐汇	元/平	88918	1992年建	暂无信息	暂无信息	暂无信息	246户	2栋	1.6	32.0%
科乐苑	斜土路2084弄1-7号,斜土路2086号	上海	徐汇	元/平	54322	1998年建	暂无信息	暂无信息	暂无信息	249户	9栋	2.6	30.0%
虹二小区	虹桥路693弄	上海	徐汇	元/平	71268	1985年建	暂无信息	暂无信息	暂无信息	978户	37栋	2.6	31.0%
东安三村	东安三村	上海	徐汇	元/平	64609	1995年建	暂无信息	暂无信息	暂无信息	393户	21栋	2.0	10.0%
斜土路2200弄	斜土路2200弄1、11-19、30-38、42-46号	上海	徐汇	元/平	67934	1995年建	暂无信息	暂无信息	暂无信息	533户	27栋	0.0	0.0%
上海五月天（公寓）	天钥桥路500弄1-3号	上海	徐汇	元/平	86291	2004年建	暂无信息	暂无信息	暂无信息	287户	4栋	5.0	50.0%
阳光名苑	斜土路2099弄（一期）,斜土路1975弄（二期）	上海	徐汇	元/平	88466	2008年建	暂无信息	暂无信息	暂无信息	580户	12栋	2.45	40.0%
海螺花园	宛平南路388弄1-6号	上海	徐汇	元/平	70604	2000年建	暂无信息	暂无信息	暂无信息	353户	7栋	4.03	38.0%
南天大楼	天钥桥路191弄,南丹东路121-127号,南丹东路133-139号	上海	徐汇	元/平	82074	1995年建	暂无信息	暂无信息	暂无信息	441户	5栋	3.8	10.0%
东方时空公寓	番禺路1099弄	上海	徐汇	元/平	106335	2003年建	暂无信息	暂无信息	暂无信息	268户	3栋	3.2	36.0%
徐汇御苑	东安路251弄	上海	徐汇	元/平	92656	2007年建	暂无信息	暂无信息	暂无信息	633户	4栋	3.9	36.0%
红旗教师公寓	斜土路2200弄28-29号、47-55号	上海	徐汇	元/平	78869	2003年建	暂无信息	暂无信息	暂无信息	696户	12栋	0.0	0.0%
徐虹公寓	古宜路170弄1-25号	上海	徐汇	元/平	68127	1997年建	暂无信息	暂无信息	暂无信息	244户	20栋	3.2	20.0%
乐山二村	乐山支路4弄1-13号,乐山支路8弄1-32号,乐山路5弄	上海	徐汇	元/平	74613	1989年建	暂无信息	暂无信息	暂无信息	632户	44栋	1.9	26.0%
乐山八九村	虹桥路411弄1-4号	上海	徐汇	元/平	73912	1991年建	暂无信息	暂无信息	暂无信息	575户	5栋	2.5	20.0%
宛平南路431弄	宛平南路431弄	上海	徐汇	元/平	74107	1988年建	暂无信息	暂无信息	暂无信息	176户	13栋	2.1	8.0%
兴都大楼	南丹东路18号	上海	徐汇	元/平	41434	1995年建	暂无信息	暂无信息	暂无信息	76户	2栋	3.0	30.0%
冶金大楼	斜土路2050号	上海	徐汇	元/平	65257	1984年建	暂无信息	暂无信息	暂无信息	128户	2栋	2.0	45.0%
宛轻公寓	宛平南路383号,宛平南路385号	上海	徐汇	元/平	72128	1986年建	暂无信息	暂无信息	暂无信息	177户	3栋	1.2	30.0%
大闻公寓	清真路55号	上海	徐汇	元/平	73149	1998年建	暂无信息	暂无信息	暂无信息	141户	3栋	2.0	25.0%
凯华公寓	凯旋路3031弄	上海	徐汇	元/平	68059	1999年建	暂无信息	暂无信息	暂无信息	68户	7栋	1.3	30.0%
徐汇中凯城市之光	南丹路377弄	上海	徐汇	元/平	125569	2012年建	暂无信息	暂无信息	暂无信息	232户	8栋	3.85	48.0%
合丰大楼	大木桥路247弄1号	上海	徐汇	元/平	80851	1990年建	暂无信息	暂无信息	暂无信息	198户	2栋	1.35	20.0%
中山新村	医学院路110弄,枫林路137号,枫林路167号,医学院路120号	上海	徐汇	元/平	63788	1988年建	暂无信息	暂无信息	暂无信息	857户	36栋	0.0	25.0%
日晖五村	茶陵路225弄,日晖五村	上海	徐汇	元/平	61996	1988年建	暂无信息	暂无信息	暂无信息	437户	20栋	2.1	30.0%
清真小区	清真路99弄1-20号	上海	徐汇	元/平	70170	1988年建	暂无信息	暂无信息	暂无信息	184户	20栋	1.6	35.0%
凯旋路1796号	凯旋路1796号	上海	徐汇	无	无	1998年建	暂无信息	暂无信息	暂无信息	12户	2栋	3.0	5.0%
百乐公寓	清真路67弄	上海	徐汇	无	无	1999年建	暂无信息	暂无信息	暂无信息	231户	6栋	3.0	40.0%
小木桥路323弄	小木桥路323弄	上海	徐汇	无	无	1996年建	暂无信息	暂无信息	暂无信息	38户	5栋	1.0	20.0%
斜土路1620号	斜土路1620号	上海	徐汇	元/平	73847	1988年建	暂无信息	暂无信息	暂无信息	169户	2栋	3.0	3.0%
凯悦公寓	平江路9弄	上海	徐汇	元/平	74811	2002年建	暂无信息	暂无信息	暂无信息	168户	8栋	3.16	30.0%
航建大楼	大木桥路485弄	上海	徐汇	元/平	71073	1985年建	暂无信息	暂无信息	暂无信息	360户	15栋	0.0	20.0%
雅安路6弄4号	雅安路6弄4号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
医学院路124号	医学院路124号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	21户	2栋	0.0	0.0%
斜土路1216号	斜土路1216号	上海	徐汇	无	无	1985年建	暂无信息	暂无信息	暂无信息	36户	2栋	0.0	0.0%
清真路75号	清真路75号	上海	徐汇	无	无	1984年建	暂无信息	暂无信息	暂无信息	24户	2栋	0.0	0.0%
南丹公寓	南丹路185号	上海	徐汇	元/平	90357	1995年建	暂无信息	暂无信息	暂无信息	30户	3栋	0.0	20.0%
徐汇汽车公寓	小木桥路345弄	上海	徐汇	无	无	1995年建	暂无信息	暂无信息	暂无信息	120户	8栋	1.9	36.0%
申晖大楼	瑞金南路570号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	120户	1栋	3.7	36.0%
顺泰天然居酒店	百色路218号	上海	徐汇	无	无	1900年建	暂无信息	暂无信息	暂无信息	2户	2栋	0.0	0.0%
龙吴路1323弄	龙吴路1323弄24号	上海	徐汇	无	无	2006年建	暂无信息	暂无信息	暂无信息	10户	5栋	0.0	0.0%
零陵路3509弄	零陵路3509弄	上海	徐汇	无	无	1986年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
正阳路50号	正阳路50号	上海	徐汇	无	无	1981年建	暂无信息	暂无信息	暂无信息	5户	2栋	0.0	30.0%
枫林路161号	枫林路161号	上海	徐汇	无	无	1985年建	暂无信息	暂无信息	暂无信息	30户	2栋	0.0	0.0%
零陵路128号	零陵路128号	上海	徐汇	无	无	1986年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
秀山支路5弄	秀山支路5弄	上海	徐汇	元/平	71428	1989年建	暂无信息	暂无信息	暂无信息	144户	7栋	1.9	20.0%
五原路210弄	五原路210弄	上海	徐汇	元/平	83752	1986年建	暂无信息	暂无信息	暂无信息	39户	6栋	2.0	20.0%
平江路273弄	平江路273弄	上海	徐汇	元/平	147350	1949年建	暂无信息	暂无信息	暂无信息	28户	7栋	1.7	35.0%
吴兴路21弄	吴兴路21弄	上海	徐汇	元/平	160000	1975年建	暂无信息	暂无信息	暂无信息	55户	4栋	0.0	35.0%
虹桥路45弄	虹桥路45弄	上海	长宁	元/平	64871	1996年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
复兴西路63号	复兴西路63号	上海	徐汇	无	无	1933年建	暂无信息	暂无信息	暂无信息	13户	2栋	0.0	0.0%
信和别墅	安福路49弄	上海	徐汇	无	无	1950年建	暂无信息	暂无信息	暂无信息	30户	9栋	1.6	48.0%
永嘉路321弄	永嘉路321弄	上海	徐汇	无	无	1930年建	暂无信息	暂无信息	暂无信息	5户	10栋	2.3	0.0%
多福邨	长乐路399弄	上海	徐汇	无	无	1970年建	暂无信息	暂无信息	暂无信息	4户	6栋	0.0	0.0%
大众河滨大厦	武宁路8弄1号	上海	普陀	元/平	76858	2004年建	暂无信息	暂无信息	暂无信息	139户	2栋	4.0	30.0%
德诚大厦	常德路1436号	上海	普陀	元/平	49951	1995年建	暂无信息	暂无信息	暂无信息	156户	2栋	1.2	35.0%
澳门小区	澳门路660弄	上海	普陀	元/平	79521	1995年建	暂无信息	暂无信息	暂无信息	715户	511栋	2.4	35.0%
常德大厦	常德路1239号,长寿路478弄5号	上海	普陀	元/平	50404	1998年建	暂无信息	暂无信息	暂无信息	164户	3栋	4.67	9.0%
兴运大厦	常德路1273弄1号	上海	普陀	元/平	49466	1996年建	暂无信息	暂无信息	暂无信息	77户	2栋	0.0	9.0%
襄阳南路514弄	襄阳南路514弄	上海	徐汇	无	无	1948年建	暂无信息	暂无信息	暂无信息	9户	9栋	0.0	0.0%
斜土路1472弄	斜土路1472弄	上海	徐汇	无	无	1994年建	暂无信息	暂无信息	暂无信息	20户	2栋	2.1	3.0%
太原路129号	太原路129号	上海	徐汇	无	无	1930年建	暂无信息	暂无信息	暂无信息	1户	2栋	1.7	0.0%
河滨围城	澳门路288弄	上海	普陀	元/平	72604	2003年建	暂无信息	暂无信息	暂无信息	774户	23栋	2.6	50.0%
千路公寓	陕西北路1588号	上海	普陀	元/平	66834	2002年建	暂无信息	暂无信息	暂无信息	157户	4栋	4.2	35.0%
